year,round,grand_prix_mapped,driver_number,stint_number,compound,lap_start,lap_end,tyre_age_at_start
2025,8,Monaco_Grand_Prix,16,1,MEDIUM,1.0,21.0,0
2025,8,Monaco_Grand_Prix,16,2,HARD,22.0,48.0,0
2025,8,Monaco_Grand_Prix,16,3,MEDIUM,49.0,78.0,0
2025,8,Monaco_Grand_Prix,18,1,HARD,1.0,16.0,1
2025,8,Monaco_Grand_Prix,18,2,HARD,17.0,63.0,1
2025,8,Monaco_Grand_Prix,18,3,MEDIUM,64.0,76.0,1
2025,8,Monaco_Grand_Prix,22,1,SOFT,1.0,0.0,0
2025,8,Monaco_Grand_Prix,22,2,HARD,1.0,72.0,0
2025,8,Monaco_Grand_Prix,22,3,MEDIUM,73.0,76.0,0
2025,8,Monaco_Grand_Prix,23,1,MEDIUM,1.0,31.0,4
2025,8,Monaco_Grand_Prix,23,2,MEDIUM,32.0,39.0,8
2025,8,Monaco_Grand_Prix,23,3,HARD,40.0,76.0,0
2025,8,Monaco_Grand_Prix,27,1,MEDIUM,1.0,11.0,0
2025,8,Monaco_Grand_Prix,27,2,HARD,12.0,43.0,0
2025,8,Monaco_Grand_Prix,27,3,SOFT,44.0,76.0,0
2025,8,Monaco_Grand_Prix,30,1,MEDIUM,1.0,30.0,6
2025,8,Monaco_Grand_Prix,30,2,SOFT,31.0,39.0,3
2025,8,Monaco_Grand_Prix,30,3,HARD,40.0,77.0,1
2025,8,Monaco_Grand_Prix,31,1,MEDIUM,1.0,15.0,0
2025,8,Monaco_Grand_Prix,31,2,MEDIUM,16.0,27.0,4
2025,8,Monaco_Grand_Prix,31,3,HARD,28.0,77.0,0
2025,8,Monaco_Grand_Prix,43,1,HARD,1.0,12.0,0
2025,8,Monaco_Grand_Prix,43,2,MEDIUM,13.0,25.0,7
2025,8,Monaco_Grand_Prix,43,3,MEDIUM,26.0,76.0,0
2025,8,Monaco_Grand_Prix,44,1,HARD,1.0,17.0,0
2025,8,Monaco_Grand_Prix,44,2,HARD,18.0,55.0,1
2025,8,Monaco_Grand_Prix,44,3,MEDIUM,56.0,78.0,0
2025,8,Monaco_Grand_Prix,55,1,HARD,1.0,47.0,0
2025,8,Monaco_Grand_Prix,55,2,MEDIUM,48.0,52.0,0
2025,8,Monaco_Grand_Prix,55,3,MEDIUM,53.0,76.0,8
2025,8,Monaco_Grand_Prix,63,1,HARD,1.0,52.0,0
2025,8,Monaco_Grand_Prix,63,2,MEDIUM,53.0,67.0,53
2025,8,Monaco_Grand_Prix,63,3,HARD,68.0,76.0,0
2025,8,Monaco_Grand_Prix,81,1,MEDIUM,1.0,19.0,0
2025,8,Monaco_Grand_Prix,81,2,HARD,20.0,47.0,0
2025,8,Monaco_Grand_Prix,81,3,HARD,48.0,78.0,0
2025,8,Monaco_Grand_Prix,87,1,MEDIUM,1.0,0.0,0
2025,8,Monaco_Grand_Prix,87,2,HARD,1.0,16.0,0
2025,8,Monaco_Grand_Prix,87,3,MEDIUM,17.0,76.0,0
2025,9,Spanish_Grand_Prix,1,1,SOFT,1.0,13.0,3
2025,9,Spanish_Grand_Prix,1,2,SOFT,14.0,29.0,0
2025,9,Spanish_Grand_Prix,1,3,MEDIUM,30.0,47.0,0
2025,9,Spanish_Grand_Prix,1,4,SOFT,48.0,55.0,3
2025,9,Spanish_Grand_Prix,1,5,HARD,56.0,66.0,0
2025,9,Spanish_Grand_Prix,4,1,SOFT,1.0,21.0,0
2025,9,Spanish_Grand_Prix,4,2,MEDIUM,22.0,48.0,0
2025,9,Spanish_Grand_Prix,4,3,SOFT,49.0,55.0,3
2025,9,Spanish_Grand_Prix,4,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,5,1,SOFT,1.0,19.0,3
2025,9,Spanish_Grand_Prix,5,2,MEDIUM,20.0,49.0,0
2025,9,Spanish_Grand_Prix,5,3,SOFT,50.0,66.0,0
2025,9,Spanish_Grand_Prix,6,1,SOFT,1.0,19.0,3
2025,9,Spanish_Grand_Prix,6,2,MEDIUM,20.0,48.0,0
2025,9,Spanish_Grand_Prix,6,3,SOFT,49.0,55.0,0
2025,9,Spanish_Grand_Prix,6,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,10,1,SOFT,1.0,10.0,2
2025,9,Spanish_Grand_Prix,10,2,SOFT,11.0,31.0,3
2025,9,Spanish_Grand_Prix,10,3,MEDIUM,32.0,55.0,0
2025,9,Spanish_Grand_Prix,10,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,12,1,SOFT,1.0,21.0,3
2025,9,Spanish_Grand_Prix,12,2,MEDIUM,22.0,49.0,0
2025,9,Spanish_Grand_Prix,12,3,SOFT,50.0,53.0,3
2025,9,Spanish_Grand_Prix,14,1,SOFT,1.0,15.0,2
2025,9,Spanish_Grand_Prix,14,2,MEDIUM,16.0,42.0,1
2025,9,Spanish_Grand_Prix,14,3,SOFT,43.0,54.0,3
2025,9,Spanish_Grand_Prix,14,4,SOFT,55.0,66.0,3
2025,9,Spanish_Grand_Prix,16,1,SOFT,1.0,17.0,1
2025,9,Spanish_Grand_Prix,16,2,MEDIUM,18.0,40.0,0
2025,9,Spanish_Grand_Prix,16,3,MEDIUM,41.0,55.0,0
2025,9,Spanish_Grand_Prix,16,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,22,1,MEDIUM,1.0,8.0,0
2025,9,Spanish_Grand_Prix,22,2,SOFT,9.0,24.0,0
2025,9,Spanish_Grand_Prix,22,3,SOFT,25.0,44.0,0
2025,9,Spanish_Grand_Prix,22,4,SOFT,45.0,54.0,0
2025,9,Spanish_Grand_Prix,22,5,SOFT,55.0,66.0,3
2025,9,Spanish_Grand_Prix,23,1,SOFT,1.0,6.0,3
2025,9,Spanish_Grand_Prix,23,2,SOFT,7.0,26.0,0
2025,9,Spanish_Grand_Prix,23,3,SOFT,27.0,27.0,20
2025,9,Spanish_Grand_Prix,27,1,SOFT,1.0,9.0,0
2025,9,Spanish_Grand_Prix,27,2,MEDIUM,10.0,45.0,0
2025,9,Spanish_Grand_Prix,27,3,SOFT,46.0,56.0,0
2025,9,Spanish_Grand_Prix,27,4,SOFT,57.0,66.0,0
2025,9,Spanish_Grand_Prix,30,1,SOFT,1.0,18.0,0
2025,9,Spanish_Grand_Prix,30,2,MEDIUM,19.0,44.0,0
2025,9,Spanish_Grand_Prix,30,3,SOFT,45.0,66.0,0
2025,9,Spanish_Grand_Prix,31,1,SOFT,1.0,20.0,0
2025,9,Spanish_Grand_Prix,31,2,MEDIUM,21.0,43.0,0
2025,9,Spanish_Grand_Prix,31,3,MEDIUM,44.0,66.0,0
2025,9,Spanish_Grand_Prix,43,1,SOFT,1.0,14.0,0
2025,9,Spanish_Grand_Prix,43,2,MEDIUM,15.0,39.0,0
2025,9,Spanish_Grand_Prix,43,3,SOFT,40.0,54.0,0
2025,9,Spanish_Grand_Prix,43,4,SOFT,55.0,66.0,1
2025,9,Spanish_Grand_Prix,44,1,SOFT,1.0,16.0,3
2025,9,Spanish_Grand_Prix,44,2,MEDIUM,17.0,46.0,0
2025,9,Spanish_Grand_Prix,44,3,SOFT,47.0,55.0,3
2025,9,Spanish_Grand_Prix,44,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,55,1,SOFT,1.0,9.0,0
2025,9,Spanish_Grand_Prix,55,2,SOFT,10.0,34.0,0
2025,9,Spanish_Grand_Prix,55,3,MEDIUM,35.0,55.0,0
2025,9,Spanish_Grand_Prix,55,4,SOFT,56.0,66.0,0
2025,9,Spanish_Grand_Prix,63,1,SOFT,1.0,20.0,3
2025,9,Spanish_Grand_Prix,63,2,MEDIUM,21.0,41.0,0
2025,9,Spanish_Grand_Prix,63,3,SOFT,42.0,55.0,0
2025,9,Spanish_Grand_Prix,63,4,SOFT,56.0,66.0,0
2025,9,Spanish_Grand_Prix,81,1,SOFT,1.0,22.0,0
2025,9,Spanish_Grand_Prix,81,2,MEDIUM,23.0,49.0,0
2025,9,Spanish_Grand_Prix,81,3,SOFT,50.0,55.0,3
2025,9,Spanish_Grand_Prix,81,4,SOFT,56.0,66.0,3
2025,9,Spanish_Grand_Prix,87,1,SOFT,1.0,8.0,0
2025,9,Spanish_Grand_Prix,87,2,MEDIUM,9.0,35.0,0
2025,9,Spanish_Grand_Prix,87,3,MEDIUM,36.0,54.0,0
2025,9,Spanish_Grand_Prix,87,4,SOFT,55.0,66.0,6
2025,10,Canadian_Grand_Prix,1,1,MEDIUM,1.0,11.0,3
2025,10,Canadian_Grand_Prix,1,2,HARD,12.0,36.0,0
2025,10,Canadian_Grand_Prix,1,3,HARD,37.0,66.0,0
2025,10,Canadian_Grand_Prix,1,4,HARD,67.0,67.0,0
2025,10,Canadian_Grand_Prix,1,5,HARD,68.0,68.0,0
2025,10,Canadian_Grand_Prix,1,6,HARD,69.0,70.0,32
2025,10,Canadian_Grand_Prix,4,1,HARD,1.0,28.0,0
2025,10,Canadian_Grand_Prix,4,2,MEDIUM,29.0,46.0,0
2025,10,Canadian_Grand_Prix,4,3,HARD,47.0,66.0,0
2025,10,Canadian_Grand_Prix,5,1,HARD,1.0,48.0,0
2025,10,Canadian_Grand_Prix,5,2,MEDIUM,49.0,65.0,0
2025,10,Canadian_Grand_Prix,5,3,MEDIUM,66.0,66.0,0
2025,10,Canadian_Grand_Prix,5,4,MEDIUM,67.0,67.0,0
2025,10,Canadian_Grand_Prix,5,5,MEDIUM,68.0,69.0,0
2025,10,Canadian_Grand_Prix,6,1,MEDIUM,1.0,12.0,0
2025,10,Canadian_Grand_Prix,6,2,HARD,13.0,65.0,1
2025,10,Canadian_Grand_Prix,6,3,SOFT,66.0,66.0,3
2025,10,Canadian_Grand_Prix,6,4,SOFT,67.0,67.0,0
2025,10,Canadian_Grand_Prix,6,5,SOFT,68.0,69.0,0
2025,10,Canadian_Grand_Prix,10,1,HARD,1.0,52.0,0
2025,10,Canadian_Grand_Prix,10,2,MEDIUM,53.0,65.0,0
2025,10,Canadian_Grand_Prix,10,3,MEDIUM,66.0,66.0,13
2025,10,Canadian_Grand_Prix,10,4,MEDIUM,67.0,67.0,14
2025,10,Canadian_Grand_Prix,10,5,MEDIUM,68.0,69.0,15
2025,10,Canadian_Grand_Prix,12,1,MEDIUM,1.0,13.0,6
2025,10,Canadian_Grand_Prix,12,2,HARD,14.0,37.0,1
2025,10,Canadian_Grand_Prix,12,3,HARD,38.0,66.0,0
2025,10,Canadian_Grand_Prix,12,4,HARD,67.0,67.0,29
2025,10,Canadian_Grand_Prix,12,5,HARD,68.0,68.0,30
2025,10,Canadian_Grand_Prix,12,6,HARD,69.0,70.0,31
2025,10,Canadian_Grand_Prix,14,1,MEDIUM,1.0,14.0,4
2025,10,Canadian_Grand_Prix,14,2,HARD,15.0,49.0,1
2025,10,Canadian_Grand_Prix,14,3,HARD,50.0,65.0,1
2025,10,Canadian_Grand_Prix,14,4,HARD,66.0,66.0,17
2025,10,Canadian_Grand_Prix,14,5,HARD,67.0,67.0,18
2025,10,Canadian_Grand_Prix,14,6,HARD,68.0,68.0,19
2025,10,Canadian_Grand_Prix,14,7,HARD,69.0,70.0,20
2025,10,Canadian_Grand_Prix,16,1,HARD,1.0,27.0,0
2025,10,Canadian_Grand_Prix,16,2,HARD,28.0,52.0,0
2025,10,Canadian_Grand_Prix,16,3,MEDIUM,53.0,66.0,0
2025,10,Canadian_Grand_Prix,16,4,MEDIUM,67.0,67.0,14
2025,10,Canadian_Grand_Prix,16,5,MEDIUM,68.0,68.0,15
2025,10,Canadian_Grand_Prix,16,6,MEDIUM,69.0,70.0,16
2025,10,Canadian_Grand_Prix,18,1,HARD,1.0,23.0,1
2025,10,Canadian_Grand_Prix,18,2,HARD,24.0,50.0,1
2025,10,Canadian_Grand_Prix,18,3,MEDIUM,51.0,65.0,0
2025,10,Canadian_Grand_Prix,18,4,SOFT,66.0,66.0,0
2025,10,Canadian_Grand_Prix,18,5,SOFT,67.0,67.0,1
2025,10,Canadian_Grand_Prix,18,6,SOFT,68.0,69.0,2
2025,10,Canadian_Grand_Prix,22,1,HARD,1.0,55.0,0
2025,10,Canadian_Grand_Prix,22,2,MEDIUM,56.0,65.0,0
2025,10,Canadian_Grand_Prix,22,3,MEDIUM,66.0,66.0,10
2025,10,Canadian_Grand_Prix,22,4,MEDIUM,67.0,67.0,0
2025,10,Canadian_Grand_Prix,22,5,MEDIUM,68.0,69.0,12
2025,10,Canadian_Grand_Prix,23,1,MEDIUM,1.0,22.0,4
2025,10,Canadian_Grand_Prix,23,2,HARD,23.0,46.0,0
2025,10,Canadian_Grand_Prix,27,1,MEDIUM,1.0,18.0,0
2025,10,Canadian_Grand_Prix,27,2,HARD,19.0,65.0,0
2025,10,Canadian_Grand_Prix,27,3,HARD,66.0,66.0,47
2025,10,Canadian_Grand_Prix,27,4,HARD,67.0,67.0,0
2025,10,Canadian_Grand_Prix,27,5,HARD,68.0,68.0,0
2025,10,Canadian_Grand_Prix,27,6,HARD,69.0,70.0,0
2025,10,Canadian_Grand_Prix,30,1,HARD,1.0,37.0,1
2025,10,Canadian_Grand_Prix,30,2,MEDIUM,38.0,53.0,0
2025,10,Canadian_Grand_Prix,31,1,HARD,1.0,56.0,0
2025,10,Canadian_Grand_Prix,31,2,MEDIUM,57.0,65.0,0
2025,10,Canadian_Grand_Prix,31,3,MEDIUM,66.0,66.0,9
2025,10,Canadian_Grand_Prix,31,4,MEDIUM,67.0,67.0,10
2025,10,Canadian_Grand_Prix,31,5,MEDIUM,68.0,69.0,11
2025,10,Canadian_Grand_Prix,43,1,MEDIUM,1.0,13.0,5
2025,10,Canadian_Grand_Prix,43,2,HARD,14.0,65.0,0
2025,10,Canadian_Grand_Prix,43,3,HARD,66.0,66.0,52
2025,10,Canadian_Grand_Prix,43,4,HARD,67.0,67.0,53
2025,10,Canadian_Grand_Prix,43,5,HARD,68.0,69.0,54
2025,10,Canadian_Grand_Prix,44,1,MEDIUM,1.0,14.0,0
2025,10,Canadian_Grand_Prix,44,2,HARD,15.0,44.0,0
2025,10,Canadian_Grand_Prix,44,3,HARD,45.0,66.0,0
2025,10,Canadian_Grand_Prix,44,4,HARD,67.0,67.0,22
2025,10,Canadian_Grand_Prix,44,5,HARD,68.0,68.0,0
2025,10,Canadian_Grand_Prix,44,6,HARD,69.0,70.0,24
2025,10,Canadian_Grand_Prix,55,1,HARD,1.0,56.0,0
2025,10,Canadian_Grand_Prix,55,2,MEDIUM,57.0,65.0,0
2025,10,Canadian_Grand_Prix,55,3,MEDIUM,66.0,66.0,9
2025,10,Canadian_Grand_Prix,55,4,MEDIUM,67.0,67.0,10
2025,10,Canadian_Grand_Prix,55,5,MEDIUM,68.0,69.0,0
2025,10,Canadian_Grand_Prix,63,1,MEDIUM,1.0,12.0,3
2025,10,Canadian_Grand_Prix,63,2,HARD,13.0,41.0,1
2025,10,Canadian_Grand_Prix,63,3,HARD,42.0,66.0,0
2025,10,Canadian_Grand_Prix,63,4,HARD,67.0,67.0,25
2025,10,Canadian_Grand_Prix,63,5,HARD,68.0,68.0,26
2025,10,Canadian_Grand_Prix,63,6,HARD,69.0,70.0,27
2025,10,Canadian_Grand_Prix,81,1,MEDIUM,1.0,15.0,0
2025,10,Canadian_Grand_Prix,81,2,HARD,16.0,44.0,0
2025,10,Canadian_Grand_Prix,81,3,HARD,45.0,66.0,0
2025,10,Canadian_Grand_Prix,81,4,SOFT,67.0,67.0,0
2025,10,Canadian_Grand_Prix,81,5,SOFT,68.0,68.0,0
2025,10,Canadian_Grand_Prix,81,6,SOFT,69.0,70.0,5
2025,10,Canadian_Grand_Prix,87,1,MEDIUM,1.0,17.0,0
2025,10,Canadian_Grand_Prix,87,2,HARD,18.0,65.0,0
2025,10,Canadian_Grand_Prix,87,3,SOFT,66.0,66.0,0
2025,10,Canadian_Grand_Prix,87,4,SOFT,67.0,67.0,1
2025,10,Canadian_Grand_Prix,87,5,SOFT,68.0,69.0,2
2025,11,Austrian_Grand_Prix,1,1,MEDIUM,1.0,1.0,0
2025,11,Austrian_Grand_Prix,4,1,MEDIUM,1.0,20.0,0
2025,11,Austrian_Grand_Prix,4,2,HARD,21.0,52.0,0
2025,11,Austrian_Grand_Prix,4,3,MEDIUM,53.0,70.0,0
2025,11,Austrian_Grand_Prix,5,1,MEDIUM,1.0,21.0,0
2025,11,Austrian_Grand_Prix,5,2,MEDIUM,22.0,49.0,0
2025,11,Austrian_Grand_Prix,5,3,HARD,50.0,69.0,0
2025,11,Austrian_Grand_Prix,6,1,SOFT,1.0,2.0,0
2025,11,Austrian_Grand_Prix,6,2,MEDIUM,3.0,28.0,0
2025,11,Austrian_Grand_Prix,6,3,HARD,29.0,69.0,0
2025,11,Austrian_Grand_Prix,10,1,SOFT,1.0,12.0,3
2025,11,Austrian_Grand_Prix,10,2,HARD,13.0,38.0,0
2025,11,Austrian_Grand_Prix,10,3,MEDIUM,39.0,69.0,0
2025,11,Austrian_Grand_Prix,12,1,MEDIUM,1.0,1.0,0
2025,11,Austrian_Grand_Prix,14,1,MEDIUM,1.0,33.0,1
2025,11,Austrian_Grand_Prix,14,2,HARD,34.0,69.0,1
2025,11,Austrian_Grand_Prix,16,1,MEDIUM,1.0,25.0,0
2025,11,Austrian_Grand_Prix,16,2,HARD,26.0,49.0,0
2025,11,Austrian_Grand_Prix,16,3,MEDIUM,50.0,70.0,0
2025,11,Austrian_Grand_Prix,18,1,MEDIUM,1.0,26.0,1
2025,11,Austrian_Grand_Prix,18,2,HARD,27.0,53.0,1
2025,11,Austrian_Grand_Prix,18,3,SOFT,54.0,69.0,0
2025,11,Austrian_Grand_Prix,22,1,MEDIUM,1.0,18.0,0
2025,11,Austrian_Grand_Prix,22,2,HARD,19.0,30.0,0
2025,11,Austrian_Grand_Prix,22,3,MEDIUM,31.0,60.0,0
2025,11,Austrian_Grand_Prix,22,4,SOFT,61.0,68.0,0
2025,11,Austrian_Grand_Prix,23,1,MEDIUM,1.0,13.0,0
2025,11,Austrian_Grand_Prix,23,2,MEDIUM,14.0,15.0,0
2025,11,Austrian_Grand_Prix,27,1,SOFT,1.0,12.0,0
2025,11,Austrian_Grand_Prix,27,2,MEDIUM,13.0,42.0,0
2025,11,Austrian_Grand_Prix,27,3,MEDIUM,43.0,69.0,0
2025,11,Austrian_Grand_Prix,30,1,MEDIUM,1.0,32.0,0
2025,11,Austrian_Grand_Prix,30,2,HARD,33.0,70.0,0
2025,11,Austrian_Grand_Prix,31,1,MEDIUM,1.0,19.0,0
2025,11,Austrian_Grand_Prix,31,2,HARD,20.0,50.0,0
2025,11,Austrian_Grand_Prix,31,3,HARD,51.0,69.0,0
2025,11,Austrian_Grand_Prix,43,1,SOFT,1.0,13.0,0
2025,11,Austrian_Grand_Prix,43,2,MEDIUM,14.0,39.0,0
2025,11,Austrian_Grand_Prix,43,3,HARD,40.0,69.0,0
2025,11,Austrian_Grand_Prix,44,1,MEDIUM,1.0,26.0,0
2025,11,Austrian_Grand_Prix,44,2,HARD,27.0,50.0,0
2025,11,Austrian_Grand_Prix,44,3,MEDIUM,51.0,70.0,0
2025,11,Austrian_Grand_Prix,55,1,MEDIUM,1.0,1.0,0
2025,11,Austrian_Grand_Prix,63,1,MEDIUM,1.0,18.0,0
2025,11,Austrian_Grand_Prix,63,2,MEDIUM,19.0,45.0,0
2025,11,Austrian_Grand_Prix,63,3,HARD,46.0,70.0,0
2025,11,Austrian_Grand_Prix,81,1,MEDIUM,1.0,24.0,0
2025,11,Austrian_Grand_Prix,81,2,HARD,25.0,53.0,0
2025,11,Austrian_Grand_Prix,81,3,MEDIUM,54.0,70.0,0
2025,11,Austrian_Grand_Prix,87,1,SOFT,1.0,11.0,0
2025,11,Austrian_Grand_Prix,87,2,HARD,12.0,39.0,0
2025,11,Austrian_Grand_Prix,87,3,MEDIUM,40.0,69.0,0
2025,12,British_Grand_Prix,1,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,1,2,INTERMEDIATE,12.0,41.0,0
2025,12,British_Grand_Prix,1,3,MEDIUM,42.0,52.0,0
2025,12,British_Grand_Prix,4,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,4,2,INTERMEDIATE,12.0,44.0,0
2025,12,British_Grand_Prix,4,3,MEDIUM,45.0,52.0,0
2025,12,British_Grand_Prix,5,1,MEDIUM,1.0,3.0,0
2025,12,British_Grand_Prix,6,1,MEDIUM,1.0,10.0,0
2025,12,British_Grand_Prix,6,2,INTERMEDIATE,11.0,17.0,0
2025,12,British_Grand_Prix,10,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,10,2,INTERMEDIATE,12.0,41.0,0
2025,12,British_Grand_Prix,10,3,MEDIUM,42.0,52.0,0
2025,12,British_Grand_Prix,12,1,INTERMEDIATE,1.0,2.0,0
2025,12,British_Grand_Prix,12,2,HARD,3.0,9.0,0
2025,12,British_Grand_Prix,12,3,INTERMEDIATE,10.0,20.0,0
2025,12,British_Grand_Prix,12,4,INTERMEDIATE,21.0,23.0,0
2025,12,British_Grand_Prix,14,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,14,2,INTERMEDIATE,12.0,37.0,0
2025,12,British_Grand_Prix,14,3,MEDIUM,38.0,52.0,1
2025,12,British_Grand_Prix,16,1,MEDIUM,1.0,10.0,0
2025,12,British_Grand_Prix,16,2,INTERMEDIATE,11.0,42.0,0
2025,12,British_Grand_Prix,16,3,SOFT,43.0,52.0,3
2025,12,British_Grand_Prix,18,1,INTERMEDIATE,1.0,6.0,0
2025,12,British_Grand_Prix,18,2,SOFT,7.0,10.0,0
2025,12,British_Grand_Prix,18,3,INTERMEDIATE,11.0,41.0,0
2025,12,British_Grand_Prix,18,4,SOFT,42.0,52.0,0
2025,12,British_Grand_Prix,22,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,22,2,INTERMEDIATE,12.0,41.0,0
2025,12,British_Grand_Prix,22,3,MEDIUM,42.0,51.0,0
2025,12,British_Grand_Prix,23,1,INTERMEDIATE,1.0,12.0,0
2025,12,British_Grand_Prix,23,2,INTERMEDIATE,13.0,42.0,0
2025,12,British_Grand_Prix,23,3,MEDIUM,43.0,52.0,0
2025,12,British_Grand_Prix,27,1,INTERMEDIATE,1.0,9.0,0
2025,12,British_Grand_Prix,27,2,INTERMEDIATE,10.0,42.0,0
2025,12,British_Grand_Prix,27,3,MEDIUM,43.0,52.0,0
2025,12,British_Grand_Prix,30,1,INTERMEDIATE,1.0,1.0,0
2025,12,British_Grand_Prix,31,1,INTERMEDIATE,1.0,18.0,0
2025,12,British_Grand_Prix,31,2,INTERMEDIATE,19.0,42.0,0
2025,12,British_Grand_Prix,31,3,MEDIUM,43.0,52.0,0
2025,12,British_Grand_Prix,43,1,HARD,1.0,1.0,0
2025,12,British_Grand_Prix,44,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,44,2,INTERMEDIATE,12.0,41.0,0
2025,12,British_Grand_Prix,44,3,SOFT,42.0,52.0,3
2025,12,British_Grand_Prix,55,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,55,2,INTERMEDIATE,12.0,41.0,0
2025,12,British_Grand_Prix,55,3,MEDIUM,42.0,52.0,0
2025,12,British_Grand_Prix,63,1,HARD,1.0,10.0,0
2025,12,British_Grand_Prix,63,2,INTERMEDIATE,11.0,38.0,0
2025,12,British_Grand_Prix,63,3,HARD,39.0,52.0,0
2025,12,British_Grand_Prix,81,1,INTERMEDIATE,1.0,11.0,0
2025,12,British_Grand_Prix,81,2,INTERMEDIATE,12.0,43.0,0
2025,12,British_Grand_Prix,81,3,MEDIUM,44.0,52.0,0
2025,12,British_Grand_Prix,87,1,HARD,1.0,10.0,0
2025,12,British_Grand_Prix,87,2,INTERMEDIATE,11.0,41.0,0
2025,12,British_Grand_Prix,87,3,MEDIUM,42.0,52.0,0
2025,13,Belgian_Grand_Prix,1,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,1,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,1,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,4,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,4,2,HARD,2.0,13.0,0
2025,13,Belgian_Grand_Prix,4,3,HARD,14.0,44.0,0
2025,13,Belgian_Grand_Prix,5,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,5,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,5,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,6,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,6,2,MEDIUM,2.0,13.0,0
2025,13,Belgian_Grand_Prix,6,3,HARD,14.0,43.0,3
2025,13,Belgian_Grand_Prix,10,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,10,2,MEDIUM,2.0,11.0,0
2025,13,Belgian_Grand_Prix,10,3,MEDIUM,12.0,44.0,0
2025,13,Belgian_Grand_Prix,12,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,12,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,12,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,14,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,14,2,MEDIUM,2.0,11.0,0
2025,13,Belgian_Grand_Prix,14,3,MEDIUM,12.0,44.0,0
2025,13,Belgian_Grand_Prix,16,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,16,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,16,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,18,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,18,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,18,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,22,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,22,2,MEDIUM,2.0,13.0,0
2025,13,Belgian_Grand_Prix,22,3,MEDIUM,14.0,44.0,0
2025,13,Belgian_Grand_Prix,23,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,23,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,23,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,27,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,27,2,MEDIUM,2.0,11.0,0
2025,13,Belgian_Grand_Prix,27,3,MEDIUM,12.0,44.0,0
2025,13,Belgian_Grand_Prix,30,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,30,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,30,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,31,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,31,2,MEDIUM,2.0,13.0,0
2025,13,Belgian_Grand_Prix,31,3,MEDIUM,14.0,44.0,7
2025,13,Belgian_Grand_Prix,43,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,43,2,MEDIUM,2.0,12.0,0
2025,13,Belgian_Grand_Prix,43,3,MEDIUM,13.0,44.0,0
2025,13,Belgian_Grand_Prix,44,1,INTERMEDIATE,1.0,1.0,0
2025,13,Belgian_Grand_Prix,44,2,MEDIUM,2.0,11.0,0
2025,13,Belgian_Grand_Prix,44,3,MEDIUM,12.0,44.0,0
