year,grand_prix,grand_prix_mapped,driver_number,lap_number
2024,Lusail,Qatar_Grand_Prix,81,36.0
2024,Lusail,Qatar_Grand_Prix,11,36.0
2024,Lusail,Qatar_Grand_Prix,10,36.0
2024,Lusail,Qatar_Grand_Prix,63,36.0
2024,Lusail,Qatar_Grand_Prix,55,36.0
2024,Lusail,Qatar_Grand_Prix,24,36.0
2024,Lusail,Qatar_Grand_Prix,14,36.0
2024,Lusail,Qatar_Grand_Prix,20,36.0
2024,Lusail,Qatar_Grand_Prix,22,36.0
2024,Lusail,Qatar_Grand_Prix,23,36.0
2024,Lusail,Qatar_Grand_Prix,27,36.0
2024,Lusail,Qatar_Grand_Prix,30,36.0
2024,Lusail,Qatar_Grand_Prix,1,37.0
2024,Lusail,Qatar_Grand_Prix,44,36.0
2024,Lusail,Qatar_Grand_Prix,4,37.0
2024,Lusail,Qatar_Grand_Prix,77,36.0
2024,Lusail,Qatar_Grand_Prix,16,37.0
2024,Lusail,Qatar_Grand_Prix,81,37.0
2024,Lusail,Qatar_Grand_Prix,11,37.0
2024,Lusail,Qatar_Grand_Prix,10,37.0
2024,Lusail,Qatar_Grand_Prix,63,37.0
2024,Lusail,Qatar_Grand_Prix,55,37.0
2024,Lusail,Qatar_Grand_Prix,24,37.0
2024,Lusail,Qatar_Grand_Prix,14,37.0
2024,Lusail,Qatar_Grand_Prix,20,37.0
2024,Lusail,Qatar_Grand_Prix,22,37.0
2024,Lusail,Qatar_Grand_Prix,23,37.0
2024,Lusail,Qatar_Grand_Prix,27,37.0
2024,Lusail,Qatar_Grand_Prix,30,37.0
2024,Lusail,Qatar_Grand_Prix,22,40.0
2024,Lusail,Qatar_Grand_Prix,30,40.0
2024,Lusail,Qatar_Grand_Prix,4,45.0
2024,Lusail,Qatar_Grand_Prix,44,47.0
2024,Lusail,Qatar_Grand_Prix,23,55.0
2024,Lusail,Qatar_Grand_Prix,31,
2024,Lusail,Qatar_Grand_Prix,43,
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,43,3.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,81,4.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,77,6.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,18,11.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,20,12.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,24,12.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,23,12.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,27,13.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,14,13.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,10,14.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,16,20.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,22,22.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,61,22.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,30,23.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,30,24.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,55,25.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,4,26.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,63,26.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,1,29.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,20,29.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,30,29.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,20,30.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,18,32.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,81,32.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,44,34.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,14,37.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,24,39.0
2024,Yas Marina Circuit,Abu_Dhabi_Grand_Prix,20,55.0
2025,Melbourne,Australian_Grand_Prix,4,2.0
2025,Melbourne,Australian_Grand_Prix,1,2.0
2025,Melbourne,Australian_Grand_Prix,81,2.0
2025,Melbourne,Australian_Grand_Prix,63,2.0
2025,Melbourne,Australian_Grand_Prix,16,2.0
2025,Melbourne,Australian_Grand_Prix,22,2.0
2025,Melbourne,Australian_Grand_Prix,23,2.0
2025,Melbourne,Australian_Grand_Prix,44,2.0
2025,Melbourne,Australian_Grand_Prix,10,2.0
2025,Melbourne,Australian_Grand_Prix,14,2.0
2025,Melbourne,Australian_Grand_Prix,18,2.0
2025,Melbourne,Australian_Grand_Prix,27,2.0
2025,Melbourne,Australian_Grand_Prix,12,2.0
2025,Melbourne,Australian_Grand_Prix,5,2.0
2025,Melbourne,Australian_Grand_Prix,31,2.0
2025,Melbourne,Australian_Grand_Prix,30,2.0
2025,Melbourne,Australian_Grand_Prix,87,2.0
2025,Melbourne,Australian_Grand_Prix,4,3.0
2025,Melbourne,Australian_Grand_Prix,1,3.0
2025,Melbourne,Australian_Grand_Prix,81,3.0
2025,Melbourne,Australian_Grand_Prix,63,3.0
2025,Melbourne,Australian_Grand_Prix,16,3.0
2025,Melbourne,Australian_Grand_Prix,22,3.0
2025,Melbourne,Australian_Grand_Prix,23,3.0
2025,Melbourne,Australian_Grand_Prix,44,3.0
2025,Melbourne,Australian_Grand_Prix,10,3.0
2025,Melbourne,Australian_Grand_Prix,14,3.0
2025,Melbourne,Australian_Grand_Prix,18,3.0
2025,Melbourne,Australian_Grand_Prix,27,3.0
2025,Melbourne,Australian_Grand_Prix,12,3.0
2025,Melbourne,Australian_Grand_Prix,5,3.0
2025,Melbourne,Australian_Grand_Prix,31,3.0
2025,Melbourne,Australian_Grand_Prix,30,3.0
2025,Melbourne,Australian_Grand_Prix,87,3.0
2025,Melbourne,Australian_Grand_Prix,4,4.0
2025,Melbourne,Australian_Grand_Prix,1,4.0
2025,Melbourne,Australian_Grand_Prix,81,4.0
2025,Melbourne,Australian_Grand_Prix,63,4.0
2025,Melbourne,Australian_Grand_Prix,16,4.0
2025,Melbourne,Australian_Grand_Prix,22,4.0
2025,Melbourne,Australian_Grand_Prix,23,4.0
2025,Melbourne,Australian_Grand_Prix,44,4.0
2025,Melbourne,Australian_Grand_Prix,10,4.0
2025,Melbourne,Australian_Grand_Prix,14,4.0
2025,Melbourne,Australian_Grand_Prix,18,4.0
2025,Melbourne,Australian_Grand_Prix,27,4.0
2025,Melbourne,Australian_Grand_Prix,12,4.0
2025,Melbourne,Australian_Grand_Prix,5,4.0
2025,Melbourne,Australian_Grand_Prix,31,4.0
2025,Melbourne,Australian_Grand_Prix,30,4.0
2025,Melbourne,Australian_Grand_Prix,87,4.0
2025,Melbourne,Australian_Grand_Prix,22,33.0
2025,Melbourne,Australian_Grand_Prix,23,33.0
2025,Melbourne,Australian_Grand_Prix,44,33.0
2025,Melbourne,Australian_Grand_Prix,10,33.0
2025,Melbourne,Australian_Grand_Prix,12,33.0
2025,Melbourne,Australian_Grand_Prix,18,33.0
2025,Melbourne,Australian_Grand_Prix,27,33.0
2025,Melbourne,Australian_Grand_Prix,4,34.0
2025,Melbourne,Australian_Grand_Prix,5,33.0
2025,Melbourne,Australian_Grand_Prix,81,34.0
2025,Melbourne,Australian_Grand_Prix,30,33.0
2025,Melbourne,Australian_Grand_Prix,1,34.0
2025,Melbourne,Australian_Grand_Prix,63,34.0
2025,Melbourne,Australian_Grand_Prix,16,34.0
2025,Melbourne,Australian_Grand_Prix,31,39.0
2025,Melbourne,Australian_Grand_Prix,87,39.0
2025,Melbourne,Australian_Grand_Prix,4,44.0
2025,Melbourne,Australian_Grand_Prix,63,44.0
2025,Melbourne,Australian_Grand_Prix,23,44.0
2025,Melbourne,Australian_Grand_Prix,18,44.0
2025,Melbourne,Australian_Grand_Prix,12,44.0
2025,Melbourne,Australian_Grand_Prix,27,44.0
2025,Melbourne,Australian_Grand_Prix,5,44.0
2025,Melbourne,Australian_Grand_Prix,81,44.0
2025,Melbourne,Australian_Grand_Prix,87,44.0
2025,Melbourne,Australian_Grand_Prix,1,46.0
2025,Melbourne,Australian_Grand_Prix,10,46.0
2025,Melbourne,Australian_Grand_Prix,31,46.0
2025,Melbourne,Australian_Grand_Prix,44,47.0
2025,Melbourne,Australian_Grand_Prix,16,47.0
2025,Melbourne,Australian_Grand_Prix,22,47.0
2025,Shanghai,Chinese_Grand_Prix,5,1.0
2025,Shanghai,Chinese_Grand_Prix,10,10.0
2025,Shanghai,Chinese_Grand_Prix,22,11.0
2025,Shanghai,Chinese_Grand_Prix,31,11.0
2025,Shanghai,Chinese_Grand_Prix,7,11.0
2025,Shanghai,Chinese_Grand_Prix,12,12.0
2025,Shanghai,Chinese_Grand_Prix,6,12.0
2025,Shanghai,Chinese_Grand_Prix,44,13.0
2025,Shanghai,Chinese_Grand_Prix,1,13.0
2025,Shanghai,Chinese_Grand_Prix,81,14.0
2025,Shanghai,Chinese_Grand_Prix,63,14.0
2025,Shanghai,Chinese_Grand_Prix,4,15.0
2025,Shanghai,Chinese_Grand_Prix,16,15.0
2025,Shanghai,Chinese_Grand_Prix,55,17.0
2025,Shanghai,Chinese_Grand_Prix,30,18.0
2025,Shanghai,Chinese_Grand_Prix,23,20.0
2025,Shanghai,Chinese_Grand_Prix,27,20.0
2025,Shanghai,Chinese_Grand_Prix,87,26.0
2025,Shanghai,Chinese_Grand_Prix,5,26.0
2025,Shanghai,Chinese_Grand_Prix,30,30.0
2025,Shanghai,Chinese_Grand_Prix,6,33.0
2025,Shanghai,Chinese_Grand_Prix,22,35.0
2025,Shanghai,Chinese_Grand_Prix,18,36.0
2025,Shanghai,Chinese_Grand_Prix,44,37.0
2025,Shanghai,Chinese_Grand_Prix,22,46.0
2025,Suzuka,Japanese_Grand_Prix,18,9.0
2025,Suzuka,Japanese_Grand_Prix,7,15.0
2025,Suzuka,Japanese_Grand_Prix,63,19.0
2025,Suzuka,Japanese_Grand_Prix,81,20.0
2025,Suzuka,Japanese_Grand_Prix,1,21.0
2025,Suzuka,Japanese_Grand_Prix,4,21.0
2025,Suzuka,Japanese_Grand_Prix,16,21.0
2025,Suzuka,Japanese_Grand_Prix,27,22.0
2025,Suzuka,Japanese_Grand_Prix,87,23.0
2025,Suzuka,Japanese_Grand_Prix,22,23.0
2025,Suzuka,Japanese_Grand_Prix,23,24.0
2025,Suzuka,Japanese_Grand_Prix,14,24.0
2025,Suzuka,Japanese_Grand_Prix,10,24.0
2025,Suzuka,Japanese_Grand_Prix,6,25.0
2025,Suzuka,Japanese_Grand_Prix,44,30.0
2025,Suzuka,Japanese_Grand_Prix,18,30.0
2025,Suzuka,Japanese_Grand_Prix,12,31.0
2025,Suzuka,Japanese_Grand_Prix,5,31.0
2025,Suzuka,Japanese_Grand_Prix,31,32.0
2025,Suzuka,Japanese_Grand_Prix,30,33.0
2025,Suzuka,Japanese_Grand_Prix,55,33.0
2025,Sakhir,Bahrain_Grand_Prix,27,5.0
2025,Sakhir,Bahrain_Grand_Prix,6,6.0
2025,Sakhir,Bahrain_Grand_Prix,31,8.0
2025,Sakhir,Bahrain_Grand_Prix,7,9.0
2025,Sakhir,Bahrain_Grand_Prix,4,10.0
2025,Sakhir,Bahrain_Grand_Prix,10,10.0
2025,Sakhir,Bahrain_Grand_Prix,1,10.0
2025,Sakhir,Bahrain_Grand_Prix,22,11.0
2025,Sakhir,Bahrain_Grand_Prix,12,12.0
2025,Sakhir,Bahrain_Grand_Prix,18,12.0
2025,Sakhir,Bahrain_Grand_Prix,63,13.0
2025,Sakhir,Bahrain_Grand_Prix,5,13.0
2025,Sakhir,Bahrain_Grand_Prix,81,14.0
2025,Sakhir,Bahrain_Grand_Prix,55,14.0
2025,Sakhir,Bahrain_Grand_Prix,87,14.0
2025,Sakhir,Bahrain_Grand_Prix,30,14.0
2025,Sakhir,Bahrain_Grand_Prix,23,16.0
2025,Sakhir,Bahrain_Grand_Prix,14,16.0
2025,Sakhir,Bahrain_Grand_Prix,16,17.0
2025,Sakhir,Bahrain_Grand_Prix,44,17.0
2025,Sakhir,Bahrain_Grand_Prix,1,26.0
2025,Sakhir,Bahrain_Grand_Prix,31,27.0
2025,Sakhir,Bahrain_Grand_Prix,12,27.0
2025,Sakhir,Bahrain_Grand_Prix,27,27.0
2025,Sakhir,Bahrain_Grand_Prix,10,28.0
2025,Sakhir,Bahrain_Grand_Prix,7,28.0
2025,Sakhir,Bahrain_Grand_Prix,6,28.0
2025,Sakhir,Bahrain_Grand_Prix,81,32.0
2025,Sakhir,Bahrain_Grand_Prix,63,32.0
2025,Sakhir,Bahrain_Grand_Prix,16,32.0
2025,Sakhir,Bahrain_Grand_Prix,4,32.0
2025,Sakhir,Bahrain_Grand_Prix,44,32.0
2025,Sakhir,Bahrain_Grand_Prix,55,32.0
2025,Sakhir,Bahrain_Grand_Prix,22,32.0
2025,Sakhir,Bahrain_Grand_Prix,87,32.0
2025,Sakhir,Bahrain_Grand_Prix,23,32.0
2025,Sakhir,Bahrain_Grand_Prix,12,32.0
2025,Sakhir,Bahrain_Grand_Prix,14,32.0
2025,Sakhir,Bahrain_Grand_Prix,30,32.0
2025,Sakhir,Bahrain_Grand_Prix,18,32.0
2025,Sakhir,Bahrain_Grand_Prix,5,32.0
2025,Sakhir,Bahrain_Grand_Prix,55,44.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,7,1.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,31,1.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,5,1.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,87,18.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,81,19.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,12,19.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,14,19.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,63,20.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,30,20.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,1,21.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,55,21.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,23,22.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,44,23.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,16,29.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,7,32.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,27,33.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,4,34.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,6,34.0
2025,Jeddah,Saudi_Arabian_Grand_Prix,18,39.0
2025,Miami,Miami_Grand_Prix,5,19.0
2025,Miami,Miami_Grand_Prix,18,20.0
2025,Miami,Miami_Grand_Prix,6,22.0
2025,Miami,Miami_Grand_Prix,31,23.0
2025,Miami,Miami_Grand_Prix,12,25.0
2025,Miami,Miami_Grand_Prix,55,25.0
2025,Miami,Miami_Grand_Prix,1,26.0
2025,Miami,Miami_Grand_Prix,23,26.0
2025,Miami,Miami_Grand_Prix,22,27.0
2025,Miami,Miami_Grand_Prix,44,28.0
2025,Miami,Miami_Grand_Prix,14,28.0
2025,Miami,Miami_Grand_Prix,30,28.0
2025,Miami,Miami_Grand_Prix,81,29.0
2025,Miami,Miami_Grand_Prix,4,29.0
2025,Miami,Miami_Grand_Prix,63,29.0
2025,Miami,Miami_Grand_Prix,16,29.0
2025,Miami,Miami_Grand_Prix,10,32.0
2025,Miami,Miami_Grand_Prix,27,36.0
2025,Imola,Emilia_Romagna_Grand_Prix,31,1.0
2025,Imola,Emilia_Romagna_Grand_Prix,10,9.0
2025,Imola,Emilia_Romagna_Grand_Prix,16,10.0
2025,Imola,Emilia_Romagna_Grand_Prix,30,10.0
2025,Imola,Emilia_Romagna_Grand_Prix,63,11.0
2025,Imola,Emilia_Romagna_Grand_Prix,55,11.0
2025,Imola,Emilia_Romagna_Grand_Prix,14,12.0
2025,Imola,Emilia_Romagna_Grand_Prix,5,12.0
2025,Imola,Emilia_Romagna_Grand_Prix,81,13.0
2025,Imola,Emilia_Romagna_Grand_Prix,18,14.0
2025,Imola,Emilia_Romagna_Grand_Prix,43,22.0
2025,Imola,Emilia_Romagna_Grand_Prix,4,28.0
2025,Imola,Emilia_Romagna_Grand_Prix,1,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,23,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,6,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,12,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,44,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,16,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,27,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,63,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,87,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,22,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,55,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,10,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,30,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,5,29.0
2025,Imola,Emilia_Romagna_Grand_Prix,81,30.0
2025,Imola,Emilia_Romagna_Grand_Prix,87,31.0
2025,Imola,Emilia_Romagna_Grand_Prix,1,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,4,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,44,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,6,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,14,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,18,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,43,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,5,46.0
2025,Imola,Emilia_Romagna_Grand_Prix,23,47.0
2025,Monte Carlo,Monaco_Grand_Prix,22,1.0
2025,Monte Carlo,Monaco_Grand_Prix,10,1.0
2025,Monte Carlo,Monaco_Grand_Prix,87,1.0
2025,Monte Carlo,Monaco_Grand_Prix,5,1.0
2025,Monte Carlo,Monaco_Grand_Prix,27,12.0
2025,Monte Carlo,Monaco_Grand_Prix,43,13.0
2025,Monte Carlo,Monaco_Grand_Prix,6,14.0
2025,Monte Carlo,Monaco_Grand_Prix,14,16.0
2025,Monte Carlo,Monaco_Grand_Prix,31,16.0
2025,Monte Carlo,Monaco_Grand_Prix,18,17.0
2025,Monte Carlo,Monaco_Grand_Prix,87,17.0
2025,Monte Carlo,Monaco_Grand_Prix,44,18.0
2025,Monte Carlo,Monaco_Grand_Prix,4,19.0
2025,Monte Carlo,Monaco_Grand_Prix,6,19.0
2025,Monte Carlo,Monaco_Grand_Prix,81,20.0
2025,Monte Carlo,Monaco_Grand_Prix,16,22.0
2025,Monte Carlo,Monaco_Grand_Prix,5,26.0
2025,Monte Carlo,Monaco_Grand_Prix,43,26.0
2025,Monte Carlo,Monaco_Grand_Prix,1,28.0
2025,Monte Carlo,Monaco_Grand_Prix,31,28.0
2025,Monte Carlo,Monaco_Grand_Prix,30,31.0
2025,Monte Carlo,Monaco_Grand_Prix,23,32.0
2025,Monte Carlo,Monaco_Grand_Prix,5,35.0
2025,Monte Carlo,Monaco_Grand_Prix,30,40.0
2025,Monte Carlo,Monaco_Grand_Prix,23,40.0
2025,Monte Carlo,Monaco_Grand_Prix,27,44.0
2025,Monte Carlo,Monaco_Grand_Prix,81,48.0
2025,Monte Carlo,Monaco_Grand_Prix,16,49.0
2025,Monte Carlo,Monaco_Grand_Prix,55,48.0
2025,Monte Carlo,Monaco_Grand_Prix,4,50.0
2025,Monte Carlo,Monaco_Grand_Prix,55,53.0
2025,Monte Carlo,Monaco_Grand_Prix,63,53.0
2025,Monte Carlo,Monaco_Grand_Prix,44,56.0
2025,Monte Carlo,Monaco_Grand_Prix,63,62.0
2025,Monte Carlo,Monaco_Grand_Prix,18,64.0
2025,Monte Carlo,Monaco_Grand_Prix,63,68.0
2025,Monte Carlo,Monaco_Grand_Prix,12,69.0
2025,Monte Carlo,Monaco_Grand_Prix,12,71.0
2025,Monte Carlo,Monaco_Grand_Prix,22,73.0
2025,Monte Carlo,Monaco_Grand_Prix,1,77.0
2025,Catalunya,Spanish_Grand_Prix,23,6.0
2025,Catalunya,Spanish_Grand_Prix,87,8.0
2025,Catalunya,Spanish_Grand_Prix,22,8.0
2025,Catalunya,Spanish_Grand_Prix,27,9.0
2025,Catalunya,Spanish_Grand_Prix,55,9.0
2025,Catalunya,Spanish_Grand_Prix,10,10.0
2025,Catalunya,Spanish_Grand_Prix,1,13.0
2025,Catalunya,Spanish_Grand_Prix,43,14.0
2025,Catalunya,Spanish_Grand_Prix,14,15.0
2025,Catalunya,Spanish_Grand_Prix,44,16.0
2025,Catalunya,Spanish_Grand_Prix,16,17.0
2025,Catalunya,Spanish_Grand_Prix,30,18.0
2025,Catalunya,Spanish_Grand_Prix,6,19.0
2025,Catalunya,Spanish_Grand_Prix,5,19.0
2025,Catalunya,Spanish_Grand_Prix,63,20.0
2025,Catalunya,Spanish_Grand_Prix,31,20.0
2025,Catalunya,Spanish_Grand_Prix,4,21.0
2025,Catalunya,Spanish_Grand_Prix,12,21.0
2025,Catalunya,Spanish_Grand_Prix,81,22.0
2025,Catalunya,Spanish_Grand_Prix,22,24.0
2025,Catalunya,Spanish_Grand_Prix,23,26.0
2025,Catalunya,Spanish_Grand_Prix,1,29.0
2025,Catalunya,Spanish_Grand_Prix,10,31.0
2025,Catalunya,Spanish_Grand_Prix,55,34.0
2025,Catalunya,Spanish_Grand_Prix,87,35.0
2025,Catalunya,Spanish_Grand_Prix,16,40.0
2025,Catalunya,Spanish_Grand_Prix,43,39.0
2025,Catalunya,Spanish_Grand_Prix,63,41.0
2025,Catalunya,Spanish_Grand_Prix,14,42.0
2025,Catalunya,Spanish_Grand_Prix,31,43.0
2025,Catalunya,Spanish_Grand_Prix,30,44.0
2025,Catalunya,Spanish_Grand_Prix,22,44.0
2025,Catalunya,Spanish_Grand_Prix,27,45.0
2025,Catalunya,Spanish_Grand_Prix,44,46.0
2025,Catalunya,Spanish_Grand_Prix,1,47.0
2025,Catalunya,Spanish_Grand_Prix,4,48.0
2025,Catalunya,Spanish_Grand_Prix,6,48.0
2025,Catalunya,Spanish_Grand_Prix,81,49.0
2025,Catalunya,Spanish_Grand_Prix,12,49.0
2025,Catalunya,Spanish_Grand_Prix,5,49.0
2025,Catalunya,Spanish_Grand_Prix,81,55.0
2025,Catalunya,Spanish_Grand_Prix,4,55.0
2025,Catalunya,Spanish_Grand_Prix,1,55.0
2025,Catalunya,Spanish_Grand_Prix,14,54.0
2025,Catalunya,Spanish_Grand_Prix,87,54.0
2025,Catalunya,Spanish_Grand_Prix,22,54.0
2025,Catalunya,Spanish_Grand_Prix,16,55.0
2025,Catalunya,Spanish_Grand_Prix,63,55.0
2025,Catalunya,Spanish_Grand_Prix,44,55.0
2025,Catalunya,Spanish_Grand_Prix,43,54.0
2025,Catalunya,Spanish_Grand_Prix,6,55.0
2025,Catalunya,Spanish_Grand_Prix,10,55.0
2025,Catalunya,Spanish_Grand_Prix,55,55.0
2025,Catalunya,Spanish_Grand_Prix,27,56.0
2025,Montreal,Canadian_Grand_Prix,1,12.0
2025,Montreal,Canadian_Grand_Prix,63,13.0
2025,Montreal,Canadian_Grand_Prix,6,13.0
2025,Montreal,Canadian_Grand_Prix,12,14.0
2025,Montreal,Canadian_Grand_Prix,43,14.0
2025,Montreal,Canadian_Grand_Prix,44,15.0
2025,Montreal,Canadian_Grand_Prix,14,15.0
2025,Montreal,Canadian_Grand_Prix,81,16.0
2025,Montreal,Canadian_Grand_Prix,87,18.0
2025,Montreal,Canadian_Grand_Prix,27,19.0
2025,Montreal,Canadian_Grand_Prix,23,23.0
2025,Montreal,Canadian_Grand_Prix,18,24.0
2025,Montreal,Canadian_Grand_Prix,16,28.0
2025,Montreal,Canadian_Grand_Prix,4,29.0
2025,Montreal,Canadian_Grand_Prix,1,37.0
2025,Montreal,Canadian_Grand_Prix,12,38.0
2025,Montreal,Canadian_Grand_Prix,30,38.0
2025,Montreal,Canadian_Grand_Prix,63,42.0
2025,Montreal,Canadian_Grand_Prix,81,45.0
2025,Montreal,Canadian_Grand_Prix,44,45.0
2025,Montreal,Canadian_Grand_Prix,4,47.0
2025,Montreal,Canadian_Grand_Prix,5,49.0
2025,Montreal,Canadian_Grand_Prix,14,50.0
2025,Montreal,Canadian_Grand_Prix,18,51.0
2025,Montreal,Canadian_Grand_Prix,16,53.0
2025,Montreal,Canadian_Grand_Prix,10,53.0
2025,Montreal,Canadian_Grand_Prix,22,56.0
2025,Montreal,Canadian_Grand_Prix,31,57.0
2025,Montreal,Canadian_Grand_Prix,55,57.0
2025,Montreal,Canadian_Grand_Prix,14,66.0
2025,Montreal,Canadian_Grand_Prix,27,66.0
2025,Montreal,Canadian_Grand_Prix,63,67.0
2025,Montreal,Canadian_Grand_Prix,1,67.0
2025,Montreal,Canadian_Grand_Prix,12,67.0
2025,Montreal,Canadian_Grand_Prix,31,66.0
2025,Montreal,Canadian_Grand_Prix,55,66.0
2025,Montreal,Canadian_Grand_Prix,81,67.0
2025,Montreal,Canadian_Grand_Prix,16,67.0
2025,Montreal,Canadian_Grand_Prix,87,66.0
2025,Montreal,Canadian_Grand_Prix,22,66.0
2025,Montreal,Canadian_Grand_Prix,43,66.0
2025,Montreal,Canadian_Grand_Prix,5,66.0
2025,Montreal,Canadian_Grand_Prix,10,66.0
2025,Montreal,Canadian_Grand_Prix,6,66.0
2025,Montreal,Canadian_Grand_Prix,18,66.0
2025,Montreal,Canadian_Grand_Prix,44,67.0
2025,Montreal,Canadian_Grand_Prix,14,67.0
2025,Montreal,Canadian_Grand_Prix,27,67.0
2025,Montreal,Canadian_Grand_Prix,63,68.0
2025,Montreal,Canadian_Grand_Prix,1,68.0
2025,Montreal,Canadian_Grand_Prix,12,68.0
2025,Montreal,Canadian_Grand_Prix,31,67.0
2025,Montreal,Canadian_Grand_Prix,55,67.0
2025,Montreal,Canadian_Grand_Prix,81,68.0
2025,Montreal,Canadian_Grand_Prix,16,68.0
2025,Montreal,Canadian_Grand_Prix,87,67.0
2025,Montreal,Canadian_Grand_Prix,22,67.0
2025,Montreal,Canadian_Grand_Prix,43,67.0
2025,Montreal,Canadian_Grand_Prix,5,67.0
2025,Montreal,Canadian_Grand_Prix,10,67.0
2025,Montreal,Canadian_Grand_Prix,6,67.0
2025,Montreal,Canadian_Grand_Prix,18,67.0
2025,Montreal,Canadian_Grand_Prix,44,68.0
2025,Montreal,Canadian_Grand_Prix,14,68.0
2025,Montreal,Canadian_Grand_Prix,27,68.0
2025,Montreal,Canadian_Grand_Prix,63,69.0
2025,Montreal,Canadian_Grand_Prix,1,69.0
2025,Montreal,Canadian_Grand_Prix,12,69.0
2025,Montreal,Canadian_Grand_Prix,31,68.0
2025,Montreal,Canadian_Grand_Prix,55,68.0
2025,Montreal,Canadian_Grand_Prix,81,69.0
2025,Montreal,Canadian_Grand_Prix,16,69.0
2025,Montreal,Canadian_Grand_Prix,87,68.0
2025,Montreal,Canadian_Grand_Prix,22,68.0
2025,Montreal,Canadian_Grand_Prix,43,68.0
2025,Montreal,Canadian_Grand_Prix,5,68.0
2025,Montreal,Canadian_Grand_Prix,10,68.0
2025,Montreal,Canadian_Grand_Prix,6,68.0
2025,Montreal,Canadian_Grand_Prix,18,68.0
2025,Montreal,Canadian_Grand_Prix,44,69.0
2025,Montreal,Canadian_Grand_Prix,14,69.0
2025,Montreal,Canadian_Grand_Prix,27,69.0
2025,Spielberg,Austrian_Grand_Prix,6,2.0
2025,Spielberg,Austrian_Grand_Prix,87,11.0
